Name	Parent name
CTD-2341D24.1	CTBP2
COTL1P2	COTL1
RPS3AP5	RPS3A
MYL6P4	MYL6
RP11-436H16.1	LRRC6
AP000358.5	FN3K
AC151961.1	MUM1L1
AC073135.2	RP11-631M21.2
AL049758.2	C7orf44
TCEB1P6	TCEB1
RP11-876K22.2	LSM3
CTD-2331H7.1	RNF138
RP11-88E18.1	RP11-683L23.1
TRGV6	TRGV3
IFNA20P	IFNA21
OR2AT2P	OR2AT4
CTNNAP1	CTNNA1
RP4-593M8.1	ACN9
RP11-4B14.1	RPL7A
RP11-617O8.1	PBLD
AC010141.4	TSPY1
RP11-323N23.1	UBE2V2
RP11-720G6.1	RPS3A
RP11-814E24.3	CALM3
PABPC1P12	PABPC3
AC018892.6	IGKV2D-28
RP11-671E7.1	FAM103A1
AC111155.1	RPL36A
TPM3P7	TPM4
VN1R48P	VN1R1
RP11-468N14.10	UGT2A3
CTD-2233C11.3	TOMM40
AC015691.7	HNRNPA1
RPL30P15	RPL30
RP11-361A23.2	MAP1LC3B
UQCRBP1	UQCRB
RP11-115M14.1	COX6A1
RP11-3N2.9	MT-CO3
RP11-1074O12.1	COIL
PSMC1P5	PSMC1
RP11-673D15.7	IREB2
RP11-204C16.4	YWHAZ
RP4-773A18.2	KRT18
AC079150.2	PLCG1
RP11-706C16.4	ZNHIT1
DDX50P1	DDX50
AE000658.27	UBE2N
RCC2P4	RCC2
NPM1P21	NPM1
RP5-1158B12.2	MYCL1
CTB-33G10.1	RPS9
LA16c-60H5.7	TOMM40
RP11-659P15.10	OR5B3
RP11-425J20.1	RPS23
RP11-175M2.1	SKP1
LL22NC03-88E1.17	NADKD1
RP11-158C6.3	OR2AT4
GSTP1P1	GSTP1
KRT8P30	KRT8
SDHDP2	SDHD
AP000344.4	MAD1L1
MTND4P4	MT-ND4
RP11-443J23.1	NOL8
ISCA1P4	ISCA1
PSME2P2	PSME2
EIF4A1P11	EIF4A1
AC002472.8	TUBA1A
RP6-29D12.3	RPS13
RPL31P40	RPL31
RP11-793E15.1	FLT1
TOMM22P1	TOMM22
RPL7AP58	RPL7A
CTD-3116E22.2	RPS4X
OR2A3P	OR2A2
RP1-149A16.15	IGLV5-48
RP11-15J10.3	IGKV1D-39
HMGB1P26	HMGB1
RP11-88M19.3	AHCY
AC069213.1	MUC20
NIPA2P2	NIPA2
RP11-293F5.8	PDE4DIP
AC023480.1	PNPT1
H3F3BP1	H3F3B
RP11-195C7.2	RPL13
RP11-107E21.1	VDAC2
RP11-564C4.5	FAM22D
RP11-464O2.5	NPM1
TRIM60P16	TRIM60
RP11-807H22.6	FOLR3
AC072052.7	RPL31
RP11-122K13.8	BANF1
TREML2P1	TREML2
RP11-368M16.5	FAM27D1
RP11-164H5.1	RANBP1
YWHAZP2	YWHAZ
RP11-321E8.1-001	YWHAE
RP11-477G18.3	CCDC34
AC099799.1	MT-CYB
RP11-810F7.1	ACTR6
AC114814.2	CEP19
RP11-23A22.1	ARL2BP
RP11-516A11.1	PGK1
AC000089.3	RPL7A
RPS15AP32	RPS15A
CTD-2063L20.1	EEF1A1
RP11-12D5.3	PLIN2
RPS3AP34	RPS3A
RP11-12A20.7	FAM27E2
RP13-480C15.1	COX6C
FNTAP2	FNTA
RP11-190C22.1	RPL10
RP11-348M3.2	TBCCD1
RP11-211N8.6	GPRC5B
RP11-552J9.13	OAT
BCRP6	BCR
RP11-795J1.2	RPL36
RP11-3B12.4	C11orf58
RP11-886I11.4	DUX4L4
MTND6P3	MT-ND6
RPS12P23	RPS12
RP11-308D16.1	RPL22
AC007455.9	KRTAP3-1
COX6CP2	COX6C
OR5G3P	OR5B12
CDY23P	CDY1
RP11-848D3.2	LDHAL6B
GNG5P1	AMMECR1
RP11-622O11.1	C16orf88
LA16c-2F2.5	NOS2
RP11-32B5.1	PAK2
RP11-315E23.1	WARS2
AC006427.1	RPS21
KRT18P36	KRT18
KIAA0664P5	KIAA0664
API5P2	API5
RP11-255E6.1	VPS26A
RP11-3N2.7	MT-CO2
RP11-89A12.1	COPS8
RP11-511H9.3	ST13
RP11-102H24.1	RPA2
AC019185.3	WDR55
RP11-313E4.1	RPS12
HERC2P3	HERC2
IFNWP2	IFNW1
RP11-106E7.1	RHBDD1
AC063976.7	CLASP2
RP11-501E24.3	TCEB1
RP11-485H8.2	HNRNPA1
RP11-379D21.3	RPL7
KRT18P19	KRT18
RP11-666G4.1	MT-CO1
GMFBP1	GMFB
RP1-221C16.7	LARP1
TRBV7-5	TRBV7-8
RP5-984P4.1	HSD17B12
AC009965.1	ZNF555
EIF4A1P2	EIF4A1
RPL24P2	RPL24
RP11-93K22.8	OR7E24
FAM86GP	FAM86A
RP11-327I3.1	SERF2
OR5D2P	OR5D13
HMGB1P36	HMGB1
RP1-199H16.6	RPS29
NAP1L1P2	NAP1L1
RPL7P55	RPL7
CTSL1P3	CTSL1
RP11-529A4.12	ANKRD33B
RP11-19O2.4	NACA
AC012065.5	RPS25
RP3-501N12.3	PRELID1
RP11-410B16.1	DUX4L2
RP11-432M8.17	H3F3A
RP1-101G11.2	ACO2
RP11-632F7.1	ARL4A
RP11-12K11.1	SKP2
ATP5G1P4	ATP5G1
OR52K3P	OR52K1
RP11-362F19.2	FBXL5
AC016907.2	UBE2I
AC003080.4	RPL8
RP4-595K12.2	PPIP5K2
AC097523.1	RPL15
OR4A17P	OR4A16
RP11-474J18.2	MT-CO2
PSPHP1	PSPH
GSTM3P1	GSTM3
RP11-381O7.1	BMS1
AC005077.8	GRPEL1
CTC-308K20.4	CCDC72
RP11-769N19.1	KLF17
RP11-640B6.1	LIMS2
RP11-113A10.2	OR2S2
PGAM1P13	PGAM1
AL022237.3	RPS25
VENTXP7	VENTX
RP11-659P15.3	OR9I1
RP11-691L4.2	EEF1D
AC074008.1	RPSA
RP11-555K12.2	RPS14
CYCSP2	CYCS
RP13-36G14.3	SHISA5
GRPEL2P3	GRPEL2
VN1R12P	VN1R2
RP11-550I15.1	RPL7L1
BECN1P1	BECN1
RP11-531A21.4	MT-CO2
AC073465.2	CBY1
CTD-2183H9.7	CLPX
AC024082.4	TPT1
CTD-2336O2.2	DFFA
RP3-452M16.1	CAPZA2
BTF3P5	BTF3
RP11-751A18.1	NDUFB5
CTD-2503O16.1	RPL39
AC009237.13	TRIM64B
UQCRHP3	UQCRH
AC004996.1	HNRNPA1L2
RP11-1084J3.1	PSMC6
AC008132.14	IGSF3
RP11-561G1.2	TRAF6
RP11-156J23.1	DLGAP5
RP11-98H4.1	GNPNAT1
VDAC1P9	VDAC1
RPL7P53	RPL7
RP1-52D1.1	GAPDH
RP11-1036E20.7	MPEG1
RP11-609D21.1	RPL23A
AC096582.10	CIC
RP4-735C1.5	NDUFA5
RP11-369K16.1	RSC1A1
RP11-271C24.3	DBT
AC002366.3	GOT2
RP11-504P24.2	GTF2I
RP11-23J18.1	IFITM3
PSMC1P9	PSMC1
AF228730.7	SNRPC
RP11-23F23.3	RDX
RP11-34M16.4	SLC10A5
AC079448.1	MAP1LC3B
RP11-151A10.2	MRPS21
USP9YP10	USP9Y
SNX2P2	SNX2
RP3-430N8.8	EIF4H
MIPEPP1	MIPEP
RP4-640E24.1	C12orf57
RP11-518D3.3	CTBP2
DLGAP5P1	DLGAP5
CTD-2244C20.1	ACTG1
RP11-453M1.1	RPL30
AC007394.3	RPL17
BMPR1APS1	BMPR1B
RP11-350G24.2	SNX5
AL078621.13	ACR
IGHV2-10	IGHV2-5
AC105901.1	RFC3
RP11-358D17.1	ISCA1
OR5AN2P	OR5AN1
CYP51P3	CYP51A1
HIGD1AP14	HIGD1A
RP11-373J16.2	GAPDH
RP11-959I15.1	NETO2
RP11-1072C15.1	RPL6
RP11-79M21.3	RFK
RP11-15B17.3	DYNLL1
TCEB1P19	TCEB1
TIMM9P1	TIMM9
GAPDHP61	GAPDH
RP3-363L9.1	NAA20
RP11-554D14.3	CORO1C
IGHV3-32	IGHV3-7
RP11-642E20.5	UGT2B7
RP11-162D9.1	HAT1
AC018442.1	LETM1
EEF1A1P8	EEF1A1
RP11-403P14.1	RPL35A
OR2AD1P	OR2W1
RP11-779O18.2	FAM58A
RP11-124G5.1	RPL9
XKRYP1	XKR3
RP5-849L7.1	EIF3M
RP11-375N9.2	CD164
CDKN2AIPNLP1	CDKN2AIPNL
RP11-464E15.5	MED28
RP11-402G3.4	RPL7
RP11-11M20.2	RPL17
RP11-113A10.1	OR2S2
AC005324.4	UBE2S
ASS1P1	ASS1
RP11-136I13.1	DYNLT1
RP11-463J7.3	GCSH
AC002472.14	TUBA1A
HMGN2P7	HMGN2
RP11-436I9.6	BTG1
RP11-263F15.1	KRT19
CTD-2192J16.12	PGK1
RP11-141P6.1	MAPRE1
AC132515.1	COX6C
AL772307.1	RPL7A
CTD-3211M3.1	FCF1
AC104697.1	RPL7
RP11-279E1.1	GCSH
RP11-40H19.1	ZCCHC9
GS1-410F4.1	RPL39
AC000110.1	SLMO2
RP11-456E1.3	MAP2K4
RP4-631H13.4	C14orf2
AC131180.5	MED15
AC006070.11	KRTAP16-1
CTD-2515H24.1	RPS13
AC007040.10	OR7E24
RP11-201O10.1	CIR1
BRI3P1	BRI3
SNRPGP10	SNRPG
CFTRP1	CFTR
RP11-306K13.1	RPL36
EIF4BP8	EIF4B
AC129778.7	IGKV1D-39
AC005034.3	SUPT4H1
RP11-94D20.1	RPL13A
RP1-31B8.1	GAPDH
RP11-429H5.1	RPLP0
RPS20P24	RPS20
RP11-313H3.1	RBFA
RPL23AP67	RPL23A
CFL1P4	CFL1
AC025627.7	SLC47A1
HMGB3P7	HMGB1
RP11-213L8.1	MCL1
RP11-192P9.1	CARS
RP11-597D13.7	AIDA
RP11-153M7.3	TLR2
RP11-1C1.1	RPL30
ATP5G1P3	ATP5G1
RP11-93C20.1	RPL32
CTBP2P1	CTBP2
CTD-2269E23.2	STRN
GAPDHP51	GAPDH
RP11-114F3.5	MRPS25
RP1-203C2.4	ACTRT1
MRPL49P1	MRPL49
RP11-312P21.2	ZNRF1
RP11-555K12.1	RPS3A
HIST1H2APS6	HIST1H2AK
GSTM5P1	GSTM2
CTD-2555K7.1	RPL26
TSPY23P	TSPY1
AC093838.5	MED15
RP11-236B18.1	DDX18
ETF1P1	ETF1
GTF2IP1	GTF2I
RP11-341B24.3	ZFR
ASLP1	ASL
DUSP5P	DUSP5
RP11-450I19.2	HNRNPA2B1
RP3-323B6.1	AP1M2
NLRP9P	NLRP9
OR7A11P	OR7A10
AC017081.2	ACER2
UBE2Q2P5Y	UBE2Q2
RP11-20E23.2	FARSB
AC091633.2	RPL24
RP11-107P7.6	CDON
RPS2P41	RPS2
AP000593.5	DOK1
GNG5P5	GNG5
RP11-14K2.1	RPL35A
ATP5G1P6	ATP5G1
ST13P16	ST13
RP11-116B19.2	RPL36
AC074117.13	RPS15A
RP11-38J22.2	RPL22
RP11-483F11.5	EBAG9
AP000647.3	SACS
RP11-259P6.3	CNN3
CTB-56J15.1	WWC2
RP11-7G23.4	FAM27A
AC017078.1	RPL26
RPL18AP16	RPL18A
AC004478.2	VDAC1
RPL24P4	RPL24
RP11-796G6.1	RPL26L1
CDY9P	CDY1
AC090954.4	RPS3A
RP11-759F5.1	RPL30
RP11-160N1.2	FAM27D1
RP11-416A17.6	PHB
OR8V1P	OR8K5
RP11-47K11.3	WDR82
EIF4A1P12	EIF4A1
RPS26P8	RPS26
RP11-267M23.6	RPL31
USP9YP35	USP9Y
RP11-379J13.1	HMGN1
AC009961.5	CEP57
AC128677.4	IGKV1D-39
CTD-2552B11.3	MYNN
RP11-36C20.1	RPS8
RP3-406C18.2	MAGEC2
CTC-287O8.1	CT45A5
SDHAP2	SDHA
SEPT7P6	SEPT7
RP11-293A21.2	FAM64A
AC092798.2	RPL32
MTND4P16	MT-ND4
RP6-29D12.2	MPV17L2
PRSS2	KLK5
AC013467.1	LRRC2
RP11-161H23.8	HMGN1
RP11-302F12.2	SKP1
SLC6A10P	SLC6A8
MRPS15P1	MRPS15
RP11-99A1.1	RPSA
CTD-2594K21.1	NDUFA5
ZNF736P1Y	ZNF736
ASNSP4	ASNS
TRBV5-2	TRBV5-3
RP11-32B5.4	LONRF2
IGLV10-67	IGLV10-54
AC078843.2	RPS10
RP11-324I10.4	OR7A17
RP11-197O8.1	TRPC6
RP11-275O4.4	CCNYL1
RP11-84H6.1	RPL19
RP11-203I2.1	CNTNAP3
AC140481.9	CYCS
RP11-51L5.2	RPLP2
SKP1P1	SKP1
RP11-391M20.1	FRG1
SRIP2	SRI
YWHAZP7	YWHAZ
RP5-1091N2.3	NUTF2
AC018814.1	RPL21
RP11-253E3.1	RPL13A
AC005014.5	ATXN2L
RP11-420H19.2	PPIA
RP11-321E2.12	TAF11
RP11-402K9.1	CTDSPL2
GAPDHP71	GAPDH
RP11-1110J8.1	RPL21
RP11-19B4.1	HNRNPA1
ERHP2	ERH
RP11-544A12.5	RPL13A
RP11-111F10.3	ALG1
RP4-785J1.1	ROMO1
RP11-174E22.1	RPS3A
RPL23AP69	RPL23A
OSTCP2	OSTC
CYP4F44P	CYP4F8
MRPS33P2	MRPS33
ELL2P4	ELL
RP11-453N3.1	TRIM43
RP11-601G18.1	UBL5
RP5-1155K23.4	RPL36
IPO8P1	IPO7
RPL7L1P4	RPL7L1
RP11-81G24.1	CNOT6L
RP11-160A9.2	NDUFAB1
TBCAP1	TBCA
CNN2P4	CNN2
FAM205CP	FAM205A
RP11-149F8.3	C2orf27A
EEF1A1P10	EEF1A1
RP11-488L18.1	HSPA8
RP11-432M8.18	TAF11
AP000354.2	RPS10
RP11-191A15.1	CANT1
SNRPGP9	SNRPG
RP4-669L17.1	RPL23A
RP11-583F24.3	MRGPRX3
AC083873.4	ST13
ZDHHC20P4	ZDHHC20
RP5-894H24.3	ASCL3
FNTAL1	FNTA
OR4C45	OR4C6
RP3-508D13.1	DNAJB7
AL356806.3	SULT1C2
CTA-229A8.5	RPL4
OR6K1P	OR6K2
PS5	TAS2R43
FTLP2	FTL
EIF4BP6	EIF4B
PDZK1P1	PDZK1
RPL7P57	RPL7
RP11-3L10.3	RPL18
BCRP4	BCR
RP11-152P17.1	RPL12
OFD1P18Y	OFD1
AP000362.1	SLC5A1
CTD-2272G21.1	NCAPG
RP11-75L1.6	ACRC
AC002069.6	CSRP2BP
RP11-551G24.2	PRIM1
CTD-2110K23.1	RPL13
RPL15P4	RPL15
CTD-2201E18.1	SLMO2
CTB-161M19.2	CATSPER2
AC005037.1	BICD1
RP11-450I1.4	PRAME
RP11-603B24.4	IGHV1-3
YBX2	YBX2
RP11-816B4.1	MMACHC
MKRN9P	MKRN1
RP4-635O5.1	ABCF2
RPL31P52	RPL31
AC004957.5	HSPA8
OR6C71P	OR6C2
RPL34P26	RPL34
CTD-2522E6.4	ITPK1
AC079767.3	RPS29
CDH12P4	CDH12
RP11-129K24.3	OSTC
BPY2DP	BPY2
WASF4P	WASF2
SF3A3P1	SF3A3
RP11-468N14.3	UGT2B7
DUTP7	DUT
AC026271.3	UBE2S
NF1P8	NF1
USP9YP17	USP9Y
AC006465.4	CCNB2
RP11-119D9.3	ALG1
RP11-133O22.1	TRBV29-1
RP11-87N24.1	RPS12
SNX29P1	SNX29P2
RP11-93L14.1	RPL7A
USP9YP16	USP9Y
CTD-2235C13.1	RPS26
LONRF2P2	LONRF2
HLA-L	HLA-G
FTH1P7	FTH1
RPL5P2	RPL5
RP11-313M3.1	RPL18
RP11-264P13.2	RARRES2
RP4-630C24.1	COX6A1
HMGA1P6	HMGA1
RP11-467L19.11	RNF145
RP3-445O10.1	RPL10A
RFKP2	RFK
RP11-666A20.3	FBRSL1
RPL34P23	RPL34
RP11-100E13.3	DNAJB6
ATP6V0E1P3	ATP6V0E1
POM121L9P	POM121L4P
RP11-68I18.2	RPS29
RP11-480M11.1	HNRNPC
PRDX2P1	PRDX2
RP11-469E19.1	CLIC4
RPL35AP26	RPL35A
AC013410.1	HSP90AB1
RP11-460H18.1	PPIA
RP11-15E1.3	GXYLT1
GHc-1077H7.2	PRAME
RP11-363E6.1	RPL17
RP11-344H11.5	RPL32
RP11-296L20.1	MT-CO2
EEF1B2P5	EEF1B2
RP1-13D10.2	PERP
AC002543.2	KIAA1468
RP11-485O14.1	SCMH1
UBE2HP1	UBE2H
RP11-241J12.3	SKP1
ZNF767	ZNF746
DDX18P1	DDX18
RP11-793B9.1	RPS23
MTND2P7	MT-ND2
LSP1P3	LSP1
RP11-359P18.5	CYP4F31P
RP11-216M21.6	GPR116
TSPY6P	TSPY1
AC011515.2	LILRA6
HMGB3P30	HMGB3
RP11-191L9.5	RPL7
OR5BB1P	OR5A1
CYCSP32	CYCS
CSPG4P4Y	CSPG4
RP11-843B15.1	GABRP
RP11-349A22.2	PCGF3
CTD-2540L5.3	KRT18
RP13-347D8.1	COBL
USP9YP23	USP9Y
RP11-483I13.3	SLC25A24
RP11-159F24.4	EEF1A1
RP11-973N13.5	RPL18
RP1-142O9.1	EEF1A1
Z95704.3	WEE1
PPIAP23	PPIA
RP4-814D15.2	RPS27A
RP11-191A15.3	CANT1
RP11-114G11.2	C9orf140
CTD-2173L22.3	SKP1
AE000658.29	ARL6IP1
PA2G4P1	PA2G4
XX-2136C111.2	RARRES2
RP4-539M6.18	SLC39A1
RPS27P16	RPS27
RPL6P25	RPL6
OR13E1P	OR13C2
U85056.3	DUX4L4
RPS3AP44	RPS3A
BMS1P2	BMS1
ZNF736P3Y	ZNF736
OR8B7P	OR8B8
CTB-47B8.1	RPLP2
RP11-324A3.1	OR2B2
RP11-386M24.4	H2AFV
RP13-26D14.2	TRAPPC2L
RP11-157J24.1	ELF2
RP11-167P23.4	XAGE2
RP11-263K4.1	HAVCR1
RP11-616K22.1	GAPDH
RP11-627H22.7	MT-ATP6
RP11-217E22.1	RPL21
AC007551.2	GCSH
RP11-644F5.12	INPP1
CFL1P8	CFL1
ECEL1P3	ECEL1
RP11-747I9.1	GPR83
OR52N3P	OR52N2
RP11-113D6.3	MRGPRX4
RP11-12N13.6	MT-ND4L
RP3-468K3.1	TUBB4B
RP11-478B9.3	RACGAP1
CTD-2228K2.2	MTIF3
RP11-134K1.2	RPL18
RP4-774G10.1	PCNA
RP5-1118D24.2	RPL10
COX5BP1	COX5B
HMGB1P18	HMGB1
AC016697.2	MYL6B
RPL39P25	RPL39
RP11-754J4.2	GRIP1
GS1-124K5.9	GNA11
CTD-2224J9.8	VN1R4
RP11-1016B18.1	PAFAH1B2
HINT1P1	HINT1
CTD-2114J12.1	CP
AC126365.2	RNFT1
MTND4P26	MT-ND4
PTP4A1P6	PTP4A1
AC151960.1	ZBTB20
RP11-40H20.5	RPL18A
RP11-332O19.3	MARCKSL1
RP11-169L17.5	TNIP2
AC073325.2	UBC
RP11-410L14.1	UBE2V1
FAM58CP	PARP4
RP11-25O10.1	EEF1G
OR7E117P	OR7E24
XXbac-B476C20.10	NRXN3
LA16c-60G3.8	USP10
RP11-18M17.1	COMMD5
GCNT1P1	GCNT1
ANP32AP1	ANP32A
FEN1P1	FEN1
OR5M14P	OR5M10
USP9YP2	USP9Y
AC005174.2	NCAPD2
RP11-113D6.9	MRGPRX2
AC087499.4	TC2N
RP11-956A19.1	WBP2
AC104297.1	PPA1
RP11-310A13.2	ARMC1
RP11-366M4.8	TRIM60
CALCP	CALCB
CTD-2509G16.6	PTBP1
RPL32P35	RPL32
RP11-288G3.3	RPS26
SDAD1P3	SDAD1
RP11-1036F1.1	RPL14
RP11-119D9.4	AC130352.1
RP11-407A16.1	PGBD3
RPL21P109	RPL21
BX842568.2	TFDP1
TRIM60P3Y	TRIM60
ZNF578	ZNF860
AC104651.3	SLC30A6
RP11-175I17.2	PARG
RP1-102E24.9	SRP14
RP11-809H16.3	ABCG2
RP11-1267H10.4	UGT2B10
ATF1P1	ATF1
RP11-460N11.1	IGKV1D-39
FTLP8	FTL
RPL7L1P10	RPL7L1
RP11-142L1.3	SET
AC074338.5	NT5C3
RP11-462L8.2	RPL7A
RP11-639F1.1	PLCH1
AC073900.4	RPL7A
OR9R1P	OR5B21
PSMB3P2	PSMB3
PGAM1P9	PGAM1
RP11-102M11.1	DNAJC8
AC138517.5	NTPCR
AC090958.6	CYCS
AC093662.6	THAP5
AC012501.3	TUBA1B
RPL21P54	RPL21
AC005790.2	RPL32
OR4C2P	OR4C12
RP11-562M8.4	BOLA3
NKAIN1P1	NKAIN1
RP11-325K4.1	RPS24
HSFY4P	HSFY1
MLLT10P2	MLLT10
RP11-89C3.1	RPS17
RP11-790I12.6	UGT2B7
RP11-401E5.2	UGT2B7
IMMTP1	IMMT
BAK1P2	BAK1
RP11-310E22.2	PAWR
TAGLN2P1	TAGLN2
RP13-588I20.1	FKBP4
ABCB10P1	ABCB10
RP11-397G5.2	PDGFA
CICP6	CIC
RP11-609K12.1	RPS10
CNOT4P1	CNOT4
CFL1P2	CFL1
ATP5G1P5	HEATR5A
RP11-3N2.11	MT-ND4L
RP11-577H5.2	RASA4
RP11-165H20.4	CHIA
EEF1A1P32	EEF1A1
RP11-460E7.5	BMS1
HMGA1P5	HMGA1
RP4-545K15.3	ARMCX6
AC107399.1	NIN
TOMM22P3	TOMM22
RPLP0P6	RPLP0
RP11-510I6.1	RPL23A
BTF3P12	BTF3
KRT8P10	KRT8
RP3-475B7.3	FRMD8
CYCSP33	CYCS
RP11-173O8.1	RPL5
RP3-451B15.3	SUMO2
TSPY25P	TSPY1
RP11-553J6.1	RPS19
RP11-151M7.1	C6orf58
RP11-747H7.1	PDK3
OR5BN1P	OR8D4
OR2AH1P	OR2A42
KRT8P43	KRT8
RPL12P3	RPL12
AC005229.5	RPL32
RP11-136I14.3	FTL
RP11-159L20.1	UBE2C
KRT8P40	KRT8
MYO5BP1	MYO5B
RPL29P28	RPL29
TMSB10P2	TMSB10
SOX5P	SOX5
STSP1	STS
RP11-323I15.3	TPTE2
RP11-425I13.1	RPL14
AC007790.4	RPS3A
IGLVIV-64	IGLV5-48
ZNF890P	ZNF300
CTD-2517O10.5	RPL26L1
CTD-2275D10.2	SRXN1
RP11-356M20.1	RPL7A
OR4A46P	OR4A15
RP11-506K19.1	ZFP41
RP11-489M13.2	C11orf2
RP11-1217F2.3	MT-CO3
RPS7P12	RPS7
RP11-738E22.1	UBE2C
TFAMP1	TFAM
RP11-742D12.1	RPS21
KRT18P1	PCDH11X
VN1R17P	VN1R2
RP11-492M19.1	DPPA2
RP11-390F4.2	RPL35A
RP11-382D8.3	UBE2G1
RPL26P3	RPL26
RPS6P20	RPS6
PPP1R2P5	PPP1R2
RP11-29C12.1	DNAJC19
AC006548.20	IGKV1D-39
NPM1P18	NPM1
RP11-144G6.9	DUSP8
HMGN2P3	HMGN3
AF121898.1	IARS2
DDX39AP1	DDX39A
RPL29P25	RPL29
AC006499.7	DPPA4
SDC4P	SDC4
GOLGA6L11P	GOLGA6L9
MTND1P27	MT-ND1
RP11-226P1.1	RPL9
RP11-1195F20.7	USP17
ATP5J2LP	ATP5J2
OR7E91P	OR7E24
CTD-2209N14.1	RPSA
GAPDHP45	GAPDH
RP13-565O16.2	CXorf48
OR10AA1P	OR6N2
SLC25A5P6	SLC25A5
PGAM1P8	PGAM1
RPS3AP42	RPS3A
VDAC2P1	VDAC2
RP3-520B18.1	MAP1LC3B
RPL7P54	RPL7
PPIAP26	PPIA
OR4T1P	OR4L1
POTEE	ANKRD26
AC010141.1	TSPY1
RP11-156N15.1	SNRPC
RP11-676M6.1	DNAJB7
RP11-510I21.1	SMC5
RPS15AP25	RPS15A
RP11-713H12.1	RPS26
RPS12P5	RPS12
OR7E154P	OR7E24
AC008132.12	E2F6
AC104978.1	RPS15A
RP11-173D9.2	RPL9
AC000081.2	RPL34
PPIAP29	PPIA
MTND5P31	MT-ND5
BASP1P1	BASP1
RP11-221E20.4	MARK2
NACA3P	NACA
C4BPAP1	C4BPA
RP4-717I23.2	RPL39
RP11-473C18.1	RPS3A
RP11-290F24.4	OR56A1
GEMIN8P4	GEMIN8
RP3-344J20.1	ARG2
CTD-2611K5.1	C10orf26
FAM86DP	FAM86A
RP11-7F18.1	RPL17
RP11-152K4.1	DUX4L2
AC010886.2	ATP12A
RP11-695J20.1	NARG2
NUP210P2	NUP210
SEPHS1P7	SEPHS1
RP11-35D5.3	GCOM1
AC093107.7	RPL15
OR2P1P	OR2B2
AL138935.1	RPSAP58
CDC20P1	CDC20
AMZ2P2	AMZ2
PAICSP1	PAICS
RP11-281B1.2	SRSF2
AC097499.2	WHSC1
AC013439.4	KDM3A
GTF2F2P2	GTF2F2
AC010733.5	RPS12
RP11-127L21.2	TUBB4B
AC010150.1	ENO2
CSPG4P3Y	CSPG4
RP11-745K9.1	RPL23A
RP11-1070A24.1	RPS27A
RP13-228J13.10	SRD5A1
AC009969.1	MKRN1
RP11-193F5.2	SRM
NHP2P2	NHP2
PA2G4P2	PA2G4
RP11-535N6.2	TOMM6
DYNLL1P1	DYNLL1
MRPS18BP2	MRPS18B
RP4-655L22.4	GLRX5
CTD-2540B15.1	RPS3A
RP11-410F13.2	PKM2
RP11-863K10.4	CXorf56
RP11-378J18.6	PFDN5
OR10R1P	OR10R2
LL0XNC01-240C2.1	H2BFWT
USP17	USP17
AC005740.4	MRPL11
KB-1517D11.2	CCDC53
CTD-2078B5.1	CCDC11
RP11-520H16.4	RAD1
RP11-445N18.6	CUBN
TCEA1P1	TCEA1
CEP170P1	CEP170
CTD-2290C23.2	RPL21
AC079776.4	RPL22
RP11-727A23.1	RPL32
OR8J2	OR8J3
MTND6P10	MT-ND6
AC010984.4	KLF2
RP11-684B2.5	C11orf2
RP11-548H18.1	KLHL2
MRPS36P5	MRPS36
RP11-1085N6.1	RPL36A
THRAP3P1	THRAP3
RP11-436J20.1	RPLP0
RPS2P32	RPS2
RP11-175J10.1	TACC1
MARK2P5	MARK2
TRBV8-2	TRBV6-9
CNN3P1	CNN3
RP11-445N18.2	CEP164
PRPS1P2	PRPS1
RP11-648C16.1	UBE2Q2
RP11-641A6.9	BTBD10
GEMIN8P3	GEMIN8
SLC22A20	SLC22A6
POU5F1P2	POU5F1
RP11-67F24.1	BRD7
WI2-1896O14.1	PDE4DIP
SNX18P6	SNX18
RP13-439H18.7	RPL5
RP11-426L16.7	NUTF2
RP11-331O9.6	MT-ND4L
CTD-2119L1.1	TACC3
RP11-8L8.1	AKTIP
BX649597.1	RBPJ
RP1-73A14.1	DIMT1
MIPEPP3	MIPEP
RP11-409K20.7	RPL34
RP11-296E7.1	ARHGAP21
RP11-432A8.2	EEF1B2
RPS29P2	RPS29
ALDH7A1P1	ALDH7A1
DKKL1P1	DKKL1
KB-1042C11.1	ADI1
CTC-830E23.1	HMGN1
ZFP64P1	ZFP64
HSPD1P3	HSPD1
RP5-1090E8.1	RPS29
LL0XNC01-131B10.2	NSA2
RP11-118H4.1	RPS3A
NAP1L1P1	NAP1L1
RP11-409C19.2	PRPF3
RP11-447H19.1	TUBA1B
RP4-665N4.5	MAGT1
ZNF736P7Y	ZNF736
RP11-123G9.1	DUSP18
CICP5	CIC
ADH5P3	ADH5
RP3-522J7.5	SOCS2
ARGFXP1	ARGFX
AC073629.2	RPL36A
RP11-537H15.4	IMPDH1
RP11-216B9.4	VTI1B
TERF1P4	TERF1
RP11-621H8.2	TFDP1
MRPS35P2	MRPS35
MTND1P11	MT-ND1
RHOT1P3	RHOT1
AC005040.3	TRIM43
RP11-214N16.2	PPIA
SRSF8	SRSF2
RP11-402N18.1	PHB2
AC005822.1	SRSF6
RP11-51B10.3	SS18
CTC-340A15.1	RPS15
ABCD1P5	ABCD1
HNRNPA3P3	HNRNPA3
PPP1R12BP1	PPP1R12B
RP1-167A19.5	HNRNPA3
RP11-955H22.4	TMEM132B
